LON,LAT,GAP
-71.89225,3.83519,326.22
-71.89225,3.84019,327.91
-71.89225,3.84519,329.55
-71.89225,3.85019,331.15
-71.89225,3.85519,332.68
-71.89225,3.86019,332.93
-71.89225,3.86519,333.10
-71.89225,3.87019,333.28
-71.89225,3.87519,333.49
-71.89225,3.88019,333.71
-71.89225,3.88519,333.94
-71.89225,3.89019,334.19
-71.89225,3.89519,334.44
-71.89225,3.90019,334.71
-71.89225,3.90519,334.98
-71.89225,3.91019,335.25
-71.89225,3.91519,335.53
-71.89225,3.92019,335.81
-71.89225,3.92519,336.10
-71.89225,3.93019,336.38
-71.89225,3.93519,336.66
-71.89225,3.94019,336.95
-71.88725,3.60019,320.23
-71.88725,3.60519,319.01
-71.88725,3.61019,317.76
-71.88725,3.61519,316.48
-71.88725,3.62019,315.18
-71.88725,3.62519,313.85
-71.88725,3.63019,312.50
-71.88725,3.63519,311.14
-71.88725,3.64019,309.78
-71.88725,3.64519,308.40
-71.88725,3.65019,307.04
-71.88725,3.65519,305.69
-71.88725,3.66019,304.35
-71.88725,3.66519,303.05
-71.88725,3.67019,301.78
-71.88725,3.67519,300.57
-71.88725,3.68019,299.41
-71.88725,3.68519,298.31
-71.88725,3.69019,297.30
-71.88725,3.69519,296.37
-71.88725,3.70019,295.55
-71.88725,3.70519,294.83
-71.88725,3.71019,294.22
-71.88725,3.71519,293.75
-71.88725,3.72019,293.41
-71.88725,3.72519,293.22
-71.88725,3.73019,293.18
-71.88725,3.73519,293.30
-71.88725,3.74019,293.60
-71.88725,3.74519,294.07
-71.88725,3.75019,294.72
-71.88725,3.75519,295.55
-71.88725,3.76019,296.57
-71.88725,3.76519,297.78
-71.88725,3.77019,299.17
-71.88725,3.77519,300.74
-71.88725,3.78019,302.48
-71.88725,3.78519,304.38
-71.88725,3.79019,306.43
-71.88725,3.79519,308.59
-71.88725,3.80019,310.86
-71.88725,3.80519,313.20
-71.88725,3.81019,315.60
-71.88725,3.81519,318.02
-71.88725,3.82019,319.91
-71.88725,3.82519,321.82
-71.88725,3.83019,323.72
-71.88725,3.83519,325.61
-71.88725,3.84019,327.45
-71.88725,3.84519,329.23
-71.88725,3.85019,330.95
-71.88725,3.85519,331.91
-71.88725,3.86019,332.08
-71.88725,3.86519,332.29
-71.88725,3.87019,332.51
-71.88725,3.87519,332.75
-71.88725,3.88019,333.00
-71.88725,3.88519,333.27
-71.88725,3.89019,333.55
-71.88725,3.89519,333.83
-71.88725,3.90019,334.13
-71.88725,3.90519,334.42
-71.88725,3.91019,334.72
-71.88725,3.91519,335.03
-71.88725,3.92019,335.33
-71.88725,3.92519,335.64
-71.88725,3.93019,335.95
-71.88725,3.93519,336.25
