LON,LAT,GAP
-73.76306,3.98722,281.14
-73.76306,3.98822,281.53
-73.76306,3.98922,281.92
-73.76306,3.99022,282.31
-73.76306,3.99122,282.70
-73.76306,3.99222,283.10
-73.76306,3.99322,283.51
-73.76306,3.99422,283.91
-73.76306,3.99522,284.32
-73.76306,3.99622,284.73
-73.76306,3.99722,285.14
-73.76306,3.99822,285.55
-73.76306,3.99922,285.97
-73.76306,4.00022,286.38
-73.76306,4.00122,286.80
-73.76306,4.00222,287.22
-73.76306,4.00322,287.64
-73.76306,4.00422,288.06
-73.76306,4.00522,288.48
-73.76206,3.90422,320.80
-73.76206,3.90522,321.05
-73.76206,3.90622,320.86
-73.76206,3.90722,320.67
-73.76206,3.90822,320.49
-73.76206,3.90922,320.31
-73.76206,3.91022,320.13
-73.76206,3.91122,319.97
-73.76206,3.91222,319.80
-73.76206,3.91322,319.65
-73.76206,3.91422,319.50
-73.76206,3.91522,319.36
-73.76206,3.91622,319.22
-73.76206,3.91722,319.10
-73.76206,3.91822,318.98
-73.76206,3.91922,318.87
-73.76206,3.92022,315.26
-73.76206,3.92122,310.38
-73.76206,3.92222,305.49
-73.76206,3.92322,300.70
-73.76206,3.92422,296.09
-73.76206,3.92522,291.74
-73.76206,3.92622,287.70
-73.76206,3.92722,283.99
-73.76206,3.92822,280.64
-73.76206,3.92922,277.62
-73.76206,3.93022,274.95
-73.76206,3.93122,272.58
-73.76206,3.93222,270.51
-73.76206,3.93322,268.70
-73.76206,3.93422,267.14
-73.76206,3.93522,265.79
-73.76206,3.93622,264.65
-73.76206,3.93722,263.68
-73.76206,3.93822,262.88
-73.76206,3.93922,262.23
-73.76206,3.94022,261.71
-73.76206,3.94122,261.31
-73.76206,3.94222,261.03
-73.76206,3.94322,260.85
-73.76206,3.94422,260.77
-73.76206,3.94522,260.78
-73.76206,3.94622,260.86
-73.76206,3.94722,261.03
-73.76206,3.94822,261.26
-73.76206,3.94922,261.57
-73.76206,3.95022,261.93
-73.76206,3.95122,262.35
-73.76206,3.95222,262.83
-73.76206,3.95322,263.36
-73.76206,3.95422,263.95
-73.76206,3.95522,264.57
-73.76206,3.95622,265.25
-73.76206,3.95722,265.96
-73.76206,3.95822,266.72
-73.76206,3.95922,267.51
-73.76206,3.96022,268.33
-73.76206,3.96122,269.20
-73.76206,3.96222,270.09
-73.76206,3.96322,271.01
-73.76206,3.96422,271.96
-73.76206,3.96522,272.93
-73.76206,3.96622,273.27
-73.76206,3.96722,273.51
-73.76206,3.96822,273.77
-73.76206,3.96922,274.03
-73.76206,3.97022,274.31
-73.76206,3.97122,274.60
-73.76206,3.97222,274.90
-73.76206,3.97322,275.21
-73.76206,3.97422,275.53
-73.76206,3.97522,275.86
-73.76206,3.97622,276.20
-73.76206,3.97722,276.54
-73.76206,3.97822,276.89
-73.76206,3.97922,277.25
-73.76206,3.98022,277.61
-73.76206,3.98122,277.98
-73.76206,3.98222,278.35
-73.76206,3.98322,278.74
-73.76206,3.98422,279.12
-73.76206,3.98522,279.51
-73.76206,3.98622,279.90
-73.76206,3.98722,280.30
-73.76206,3.98822,280.71
-73.76206,3.98922,281.11
-73.76206,3.99022,281.52
-73.76206,3.99122,281.93
-73.76206,3.99222,282.35
-73.76206,3.99322,282.76
-73.76206,3.99422,283.18
-73.76206,3.99522,283.61
-73.76206,3.99622,284.03
-73.76206,3.99722,284.46
-73.76206,3.99822,284.88
-73.76206,3.99922,285.31
-73.76206,4.00022,285.74
-73.76206,4.00122,286.17
-73.76206,4.00222,286.60
-73.76206,4.00322,287.04
-73.76206,4.00422,287.47
-73.76206,4.00522,287.90
-73.76106,3.90422,318.50
-73.76106,3.90522,319.40
